Geo,Year,SFDU,MFDU,GQDU
510411009341,2045,940,0,1
510411009342,2045,631,49,6
510411009343,2045,138,782,0
510411009344,2045,797,0,0
510411009351,2045,680,123,10
510411009352,2045,978,0,0
510411009361,2045,508,48,0
510411009362,2045,1259,0,0
510411009371,2045,846,372,0
510411009372,2045,586,333,0
510411009381,2045,701,165,0
510411009382,2045,2903,126,0
510411010031,2045,1240,190,0
510411010032,2045,1812,329,0
510411010033,2045,1172,12,0
510411010034,2045,921,10,0
510411010041,2045,472,22,0
510411010042,2045,485,0,0
510411010043,2045,1164,9,0
510411010071,2045,601,68,0
510411010072,2045,688,134,0
510411010073,2045,1454,141,0
510411010081,2045,962,319,0
510411010082,2045,958,444,0
510411010091,2045,787,81,6
510411010092,2045,1536,27,0
510411010093,2045,1079,455,0
510411010111,2045,444,0,0
510411010112,2045,858,0,0
510411010121,2045,958,0,0
510411010122,2045,504,5,0
510411010123,2045,21,1289,9
510411010131,2045,609,0,0
510411010132,2045,1052,41,0
510411010141,2045,1148,12,0
510411010151,2045,1338,112,0
510411010152,2045,712,23,4
510411010153,2045,837,0,0
510430101011,2045,852,235,22
510430101012,2045,485,75,0
510430101013,2045,244,243,0
510430101021,2045,755,15,0
510430101022,2045,314,12,0
510430101023,2045,689,22,15
510430102001,2045,818,47,0
510430102002,2045,416,16,0
510430102003,2045,285,12,0
510430103001,2045,839,38,0
510430103002,2045,673,21,0
510450501001,2045,734,5,0
510450501002,2045,800,0,0
510450501003,2045,525,0,0
510450501004,2045,433,0,0
510479301011,2045,1183,0,0
510479301012,2045,997,83,0
510479301031,2045,965,0,0
510479301032,2045,926,0,0
510479301033,2045,453,0,0
510479301041,2045,679,0,0
510479301042,2045,820,0,9
510479302021,2045,1592,0,0
510479302022,2045,1074,0,0
510479302023,2045,660,16,0
510479302031,2045,264,307,0
510479302032,2045,835,297,0
510479302033,2045,951,154,0
510479302041,2045,515,322,0
510479303001,2045,131,176,9
510479303002,2045,579,412,0
510479303003,2045,800,166,0
510479303004,2045,610,486,10
510479304001,2045,601,11,0
510479304002,2045,736,207,0
510479304003,2045,1314,16,0
510479305011,2045,307,0,0
510479305012,2045,963,0,0
510479305013,2045,1087,0,1
510479305021,2045,281,361,3
510479305022,2045,277,437,0
510479305023,2045,1087,763,13
510499301011,2045,477,0,0
510499301012,2045,774,21,0
510499301013,2045,612,12,0
510499301021,2045,462,18,27
510499301022,2045,869,30,11
510499302001,2045,587,21,0
510499302002,2045,461,60,0
510499302003,2045,644,40,0
510510401001,2045,341,80,0
510510401002,2045,487,0,0
510510401003,2045,361,13,0
510510401004,2045,588,0,0
510510402001,2045,610,0,0
510510402002,2045,260,75,12
510510402003,2045,402,0,0
510510403001,2045,910,1,0
510510403002,2045,442,10,0
510510403003,2045,476,0,0
510510403004,2045,191,13,0
510510403005,2045,321,0,0
510510404001,2045,416,0,0
510510404002,2045,577,13,0
510510404003,2045,235,8,0
510510404004,2045,249,7,0
510538401011,2045,462,0,0
510538401012,2045,747,16,0
510538401021,2045,527,8,0
510538401022,2045,462,15,0
510538401023,2045,524,3,0
510538402001,2045,729,0,6
510538402002,2045,401,0,7
510538402003,2045,922,0,0
510538403001,2045,672,0,0
510538403002,2045,518,0,0
510538403003,2045,316,16,0
510538403004,2045,940,0,10
510538404001,2045,208,13,0
510538405001,2045,774,447,0
510538405002,2045,615,0,0
510538406011,2045,1055,0,0
510538406012,2045,662,0,0
510538406021,2045,580,0,0
510538406022,2045,693,5,11
510539801001,2045,1,0,0
510579506001,2045,635,0,0
510579506002,2045,732,0,0
510579506003,2045,534,5,0
510579507001,2045,683,140,4
510579507002,2045,492,443,42
510579507003,2045,280,164,0
510579508001,2045,398,48,0
510579508002,2045,872,0,0
510579508003,2045,693,47,0
510594151001,2045,377,37,44
510594151002,2045,400,36,9
510594151003,2045,417,0,0
510594152001,2045,138,208,16
510594152002,2045,0,600,0
510594152003,2045,25,872,0
510594152004,2045,175,138,0
510594153001,2045,137,117,10
510594153002,2045,339,594,7
510594153003,2045,320,444,0
510594154011,2045,378,256,20
510594154012,2045,0,1319,0
510594154013,2045,82,204,2
510594154021,2045,430,0,0
510594154022,2045,289,0,0
510594154023,2045,171,405,0
510594155001,2045,721,0,0
510594155002,2045,495,7,0
510594155003,2045,374,302,0
510594155004,2045,225,502,2
510594156001,2045,634,0,0
510594156002,2045,558,12,0
510594157001,2045,446,32,2
510594157002,2045,1010,11,0
510594158001,2045,577,14,0
510594158002,2045,750,0,12
510594158003,2045,661,41,0
510594159001,2045,314,0,0
510594159002,2045,1046,0,3
510594160001,2045,282,512,0
510594160002,2045,743,761,0
510594160003,2045,256,0,0
510594161001,2045,991,35,64
510594161002,2045,700,0,0
510594162001,2045,320,344,44
510594162002,2045,388,704,0
510594163001,2045,353,0,0
510594163002,2045,483,0,0
510594201001,2045,453,0,18
510594201002,2045,805,102,0
510594202011,2045,488,73,0
510594202012,2045,237,422,0
510594202013,2045,28,285,0
510594202021,2045,8,987,0
510594202022,2045,0,350,0
510594202031,2045,803,395,10
510594203001,2045,737,0,0
510594203002,2045,677,279,0
510594203003,2045,269,67,0
510594203004,2045,253,189,0
510594204001,2045,56,1386,0
510594204002,2045,0,1419,0
510594205011,2045,17,1095,0
510594205021,2045,0,615,0
510594205022,2045,0,540,0
510594205031,2045,40,436,0
510594205032,2045,290,535,0
510594205033,2045,0,715,0
510594206001,2045,313,542,0
510594206002,2045,48,602,0
510594206003,2045,378,555,0
510594207001,2045,659,28,0
510594207002,2045,789,82,0
510594208001,2045,341,0,0
510594208002,2045,306,6,0
510594208003,2045,685,95,0
510594210011,2045,193,980,0
510594210021,2045,0,766,0
510594210022,2045,355,530,8
510594210023,2045,398,434,0
510594211011,2045,18,257,0
510594211012,2045,228,993,0
510594211013,2045,194,921,0
510594211021,2045,330,444,2
510594211022,2045,12,882,0
510594211031,2045,104,295,0
510594211032,2045,404,468,0
510594211033,2045,92,178,0
510594211034,2045,277,724,0
510594212001,2045,775,0,0
510594213001,2045,592,411,0
510594213002,2045,370,220,33
510594214001,2045,254,121,0
510594214002,2045,0,573,271
510594214003,2045,101,834,0
510594214004,2045,147,330,0
510594214005,2045,8,702,17
510594215001,2045,256,527,17
510594215002,2045,847,136,0
510594215003,2045,0,343,8
510594215004,2045,26,575,0
510594216001,2045,186,779,0
510594216002,2045,10,884,0
510594216003,2045,135,306,2
510594217011,2045,59,1489,0
510594217012,2045,124,315,0
510594217021,2045,611,0,3
510594217022,2045,436,474,0
510594218001,2045,40,1291,0
510594218002,2045,26,1270,0
510594218003,2045,200,408,0
510594219001,2045,25,370,0
510594219002,2045,101,209,75
510594219003,2045,6,489,16
510594220001,2045,0,386,0
510594220002,2045,405,895,0
510594221011,2045,497,690,0
510594221012,2045,227,192,0
510594221013,2045,132,623,0
510594221014,2045,312,324,0
510594221021,2045,510,522,0
510594221022,2045,272,323,0
510594221023,2045,22,262,0
510594221024,2045,22,479,0
510594222011,2045,430,860,0
510594222012,2045,514,0,0
510594222021,2045,3,709,0
510594222022,2045,624,585,0
510594222023,2045,301,499,0
510594223011,2045,74,749,0
510594223012,2045,184,463,0
510594223021,2045,78,492,0
510594223022,2045,533,707,0
510594223023,2045,7,723,9
510594223024,2045,0,642,0
510594224011,2045,40,349,0
510594224012,2045,15,945,0
510594224021,2045,261,966,0
510594224022,2045,0,394,0
510594224023,2045,146,671,0
510594224031,2045,392,164,0
510594224032,2045,449,150,44
510594301011,2045,461,0,16
510594301012,2045,585,0,0
510594301013,2045,681,0,11
510594301021,2045,478,689,0
510594302011,2045,719,9,0
510594302012,2045,276,594,3
510594302021,2045,330,194,10
510594302022,2045,504,326,0
510594302023,2045,413,130,0
510594302031,2045,752,288,0
510594304001,2045,827,22,20
510594304002,2045,478,306,0
510594304003,2045,1016,0,0
510594305001,2045,596,12,6
510594306001,2045,272,290,0
510594306002,2045,330,15,14
510594306003,2045,533,240,0
510594306004,2045,510,0,0
510594307001,2045,730,0,0
510594307002,2045,364,11,0
510594308011,2045,229,377,0
510594308012,2045,633,228,0
510594308021,2045,345,186,0
510594308022,2045,51,524,0
510594308023,2045,28,814,0
510594309011,2045,350,523,0
510594309012,2045,261,450,0
510594309021,2045,338,171,2
510594309022,2045,337,414,9
510594310011,2045,635,234,0
510594310012,2045,101,344,0
510594310013,2045,313,497,3
510594310021,2045,56,763,0
510594313001,2045,226,101,0
510594313002,2045,696,0,0
510594313003,2045,242,189,0
510594314001,2045,345,223,0
510594314002,2045,478,0,5
510594314003,2045,180,391,0
510594315001,2045,747,88,9
510594315002,2045,115,355,0
510594315003,2045,326,636,0
510594316011,2045,42,1586,0
510594316021,2045,556,388,6
510594316022,2045,522,117,8
510594316023,2045,385,271,2
510594318011,2045,32,787,2
510594318012,2045,78,661,1
510594318021,2045,718,0,0
510594318022,2045,169,263,0
510594319001,2045,568,0,0
510594319002,2045,593,0,0
510594320001,2045,620,301,0
510594320002,2045,43,358,0
510594321001,2045,16,810,0
510594321002,2045,564,295,0
510594322011,2045,36,1075,11
510594322021,2045,244,726,0
510594322022,2045,330,497,0
510594323001,2045,496,292,0
510594323002,2045,303,81,0
510594323003,2045,689,86,0
510594324011,2045,769,0,0
510594324012,2045,385,8,0
510594324021,2045,564,143,0
510594324022,2045,582,208,0
510594324023,2045,419,117,0
510594325001,2045,616,9,1
510594325002,2045,322,543,6
510594325003,2045,606,14,0
510594326001,2045,557,335,0
510594326002,2045,776,111,0
510594327011,2045,980,292,0
510594327021,2045,178,868,0
510594327022,2045,174,669,0
510594328001,2045,327,529,0
510594401001,2045,279,399,0
510594401002,2045,934,0,0
510594401003,2045,500,597,2
510594401004,2045,387,26,9
510594402011,2045,0,1154,0
510594402012,2045,0,870,0
510594402013,2045,0,614,0
510594402021,2045,268,523,65
510594402022,2045,34,607,0
510594402023,2045,233,1113,0
510594403001,2045,531,7,0
510594403002,2045,492,0,7
510594405011,2045,554,0,2
510594405012,2045,736,24,0
510594405013,2045,518,0,8
510594405031,2045,47,227,5555
510594405041,2045,1,0,0
510594405051,2045,497,3,0
510594406001,2045,1082,60,0
510594407011,2045,1029,0,0
510594407021,2045,1064,0,0
510594407022,2045,273,168,0
510594407023,2045,456,0,7
510594408001,2045,844,268,1
510594408002,2045,430,3,8
510594408003,2045,837,0,14
510594501001,2045,0,349,0
510594501002,2045,194,1038,0
510594501003,2045,194,195,0
510594501004,2045,537,36,0
510594502001,2045,517,147,0
510594502002,2045,753,132,0
510594503001,2045,461,0,0
510594503002,2045,128,29,0
510594503003,2045,428,760,35
510594503004,2045,301,235,0
510594504001,2045,389,91,110
510594504002,2045,627,25,0
510594505001,2045,372,0,0
510594505002,2045,658,6,0
510594506011,2045,313,18,0
510594506012,2045,437,75,31
510594506013,2045,390,0,0
510594506014,2045,338,0,0
510594506021,2045,0,839,0
510594506022,2045,29,819,0
510594506023,2045,525,23,11
510594507011,2045,614,539,19
510594507021,2045,419,488,0
510594507022,2045,0,757,0
510594508001,2045,422,0,11
510594508002,2045,572,0,0
510594508003,2045,326,159,0
510594509001,2045,339,17,0
510594509002,2045,330,6,0
510594510001,2045,628,0,0
510594510002,2045,488,0,7
510594511001,2045,399,0,0
510594511002,2045,518,0,7
510594512001,2045,442,7,6
510594512002,2045,294,7,0
510594513001,2045,506,6,0
510594513002,2045,322,137,0
510594514001,2045,0,1147,0
510594514002,2045,0,402,0
510594515011,2045,29,710,0
510594515012,2045,71,81,11
510594515013,2045,71,1086,0
510594515014,2045,411,49,10
510594515021,2045,184,879,7
510594515022,2045,22,905,0
510594515023,2045,0,725,0
510594516011,2045,0,719,0
510594516012,2045,213,574,3
510594516013,2045,36,459,0
510594516021,2045,331,10,0
510594516022,2045,42,1005,0
510594518001,2045,474,88,0
510594518002,2045,870,0,5
510594519001,2045,177,386,18
510594519002,2045,521,776,0
510594519003,2045,0,653,0
510594520001,2045,619,585,344
510594521011,2045,386,133,11
510594521012,2045,218,417,0
510594521013,2045,757,87,0
510594521021,2045,45,542,17
510594521022,2045,520,0,32
510594522001,2045,84,637,14
510594522002,2045,189,644,0
510594522003,2045,346,0,12
510594522004,2045,424,0,7
510594523011,2045,0,1268,0
510594523012,2045,0,450,0
510594523021,2045,65,869,0
510594523022,2045,14,1039,0
510594524001,2045,792,0,8
510594524002,2045,514,0,14
510594524003,2045,295,0,0
510594524004,2045,368,144,1
510594524005,2045,235,411,5
510594525011,2045,419,42,0
510594525012,2045,280,295,0
510594525013,2045,343,0,8
510594525021,2045,329,9,0
510594525022,2045,54,868,0
510594525023,2045,0,516,0
510594526001,2045,68,792,0
510594526002,2045,44,575,0
510594526003,2045,451,10,0
510594526004,2045,35,999,0
510594527001,2045,178,535,58
510594527002,2045,157,1138,11
510594527003,2045,40,346,0
510594528011,2045,442,32,0
510594528012,2045,28,844,0
510594528013,2045,7,999,0
510594528014,2045,0,341,0
510594528021,2045,9,881,5
510594528022,2045,7,1194,0
510594601001,2045,487,33,0
510594601002,2045,801,0,11
510594601003,2045,356,12,0
510594602001,2045,808,0,0
510594602002,2045,736,0,0
510594603001,2045,245,0,0
510594603002,2045,855,0,0
510594604001,2045,571,0,0
510594604002,2045,527,451,0
510594604003,2045,15,711,0
510594605011,2045,965,87,18
510594605031,2045,0,647,0
510594605032,2045,522,497,0
510594605041,2045,471,150,0
510594605042,2045,478,370,29
510594606001,2045,616,0,9
510594606002,2045,882,0,20
510594607011,2045,386,0,0
510594607012,2045,542,403,0
510594607021,2045,398,126,0
510594607022,2045,542,271,16
510594607023,2045,492,39,0
510594608001,2045,403,0,0
510594608002,2045,734,278,9
510594609001,2045,927,76,0
510594610001,2045,744,239,0
510594611001,2045,609,0,6
510594611002,2045,936,298,0
510594611003,2045,702,480,0
510594612011,2045,686,10,0
510594612012,2045,619,64,0
510594612013,2045,223,0,0
510594612021,2045,252,620,0
510594612022,2045,0,1238,0
510594612023,2045,0,1010,32
510594615001,2045,144,521,12
510594615002,2045,473,0,0
510594615003,2045,244,375,0
510594615004,2045,44,854,0
510594615005,2045,349,41,24
510594616031,2045,126,854,0
510594616032,2045,0,848,0
510594616033,2045,0,862,0
510594616041,2045,468,84,14
510594616042,2045,104,322,0
510594616051,2045,0,1251,0
510594616052,2045,0,575,0
510594616053,2045,0,1013,0
510594616061,2045,11,647,0
510594616062,2045,65,817,0
510594617001,2045,76,1062,0
510594617002,2045,375,164,0
510594617003,2045,0,812,0
510594617004,2045,120,572,0
510594618011,2045,28,806,0
510594618021,2045,86,1238,0
510594618022,2045,0,671,0
510594618023,2045,117,721,6
510594619011,2045,68,635,0
510594619012,2045,152,751,3
510594619021,2045,12,581,0
510594701001,2045,338,0,0
510594701002,2045,662,28,0
510594703001,2045,889,34,29
510594703002,2045,409,0,0
510594704001,2045,309,134,0
510594704002,2045,509,0,0
510594704003,2045,277,0,19
510594704004,2045,718,0,0
510594705001,2045,563,0,0
510594705002,2045,450,267,7
510594705003,2045,278,20,0
510594705004,2045,230,774,0
510594706001,2045,340,27,0
510594706002,2045,571,416,0
510594707001,2045,281,110,7
510594707002,2045,403,29,0
510594707003,2045,333,0,0
510594707004,2045,390,0,0
510594707005,2045,637,0,0
510594708001,2045,312,209,0
510594708002,2045,500,243,0
510594709001,2045,677,327,8
510594709002,2045,409,186,6
510594709003,2045,531,0,0
510594709004,2045,178,626,0
510594709005,2045,394,48,7
510594710001,2045,537,487,5
510594711001,2045,248,530,0
510594711002,2045,321,25,0
510594711003,2045,383,0,0
510594711004,2045,611,123,0
510594711005,2045,598,0,0
510594712011,2045,0,719,0
510594712012,2045,10,783,0
510594712013,2045,0,515,0
510594712031,2045,118,1407,0
510594712041,2045,0,651,0
510594712042,2045,0,848,0
510594712043,2045,57,532,0
510594713011,2045,23,751,0
510594713012,2045,0,1064,0
510594713031,2045,203,109,0
510594713032,2045,0,877,0
510594713033,2045,212,588,0
510594713041,2045,762,86,0
510594714011,2045,599,0,24
510594714012,2045,227,732,0
510594714021,2045,93,970,0
510594714022,2045,269,442,8
510594801001,2045,513,0,0
510594801002,2045,454,0,0
510594801003,2045,337,0,0
510594801004,2045,254,0,71
510594802011,2045,554,16,0
510594802012,2045,735,0,14
510594802013,2045,455,0,0
510594802031,2045,0,458,0
510594802032,2045,27,1320,0
510594802041,2045,0,1210,0
510594802042,2045,0,1076,0
510594802043,2045,0,682,0
510594802051,2045,0,453,0
510594802052,2045,22,2544,0
510594803011,2045,571,0,0
510594803012,2045,547,9,0
510594803021,2045,288,0,0
510594803022,2045,411,25,0
510594803023,2045,681,415,0
510594804011,2045,696,0,0
510594804012,2045,1030,0,0
510594804021,2045,759,12,0
510594804022,2045,869,0,0
510594804023,2045,527,0,0
510594805011,2045,290,0,0
510594805012,2045,420,0,0
510594805013,2045,430,0,0
510594805021,2045,944,68,0
510594805022,2045,333,0,0
510594805023,2045,861,9,0
510594805031,2045,505,0,0
510594805032,2045,540,303,0
510594805041,2045,398,496,0
510594805051,2045,66,794,0
510594805052,2045,20,504,0
510594805053,2045,68,305,0
510594808011,2045,71,402,0
510594808012,2045,948,343,0
510594808013,2045,16,434,0
510594808021,2045,0,464,0
510594808022,2045,531,218,0
510594808023,2045,368,0,0
510594809011,2045,166,183,16
510594809012,2045,318,162,0
510594809013,2045,293,431,0
510594809014,2045,512,0,0
510594809021,2045,286,765,12
510594809022,2045,31,554,0
510594809031,2045,9,453,0
510594809032,2045,91,674,0
510594809033,2045,369,74,0
510594810001,2045,187,870,0
510594810002,2045,257,1057,0
510594811011,2045,20,953,0
510594811012,2045,0,1188,0
510594811021,2045,144,943,0
510594811022,2045,0,487,0
510594811031,2045,10,654,0
510594811032,2045,36,620,0
510594811041,2045,12,516,5
510594811042,2045,0,333,0
510594811043,2045,17,316,0
510594811051,2045,737,0,0
510594811052,2045,420,202,0
510594811053,2045,480,0,0
510594811061,2045,398,0,0
510594811062,2045,899,0,0
510594811063,2045,792,36,0
510594812011,2045,404,99,0
510594812021,2045,571,518,0
510594812022,2045,11,594,0
510594812023,2045,100,631,10
510594814001,2045,39,956,0
510594814002,2045,620,117,23
510594814003,2045,111,682,5
510594814004,2045,432,212,0
510594815001,2045,873,6,0
510594816001,2045,641,10,0
510594816002,2045,673,0,0
510594817011,2045,776,0,0
510594817012,2045,734,0,0
510594817013,2045,674,0,0
510594817021,2045,147,691,0
510594817022,2045,371,583,0
510594817023,2045,0,567,0
510594819001,2045,0,1135,0
510594819002,2045,611,357,0
510594819003,2045,738,0,0
510594820011,2045,81,413,0
510594820012,2045,861,222,0
510594820013,2045,311,160,0
510594820021,2045,607,543,0
510594820022,2045,25,928,0
510594821001,2045,15,679,34
510594821002,2045,90,1299,0
510594822011,2045,115,1032,7
510594822031,2045,0,782,43
510594822032,2045,36,466,24
